noise_level,method,mse_train,rmse_train,r2_train,mse_ext_t,rmse_ext_t,r2_ext_t,mse_ext_x0,rmse_ext_x0,r2_ext_x0
0.15,NODE,8.8110354336344e-05,0.009386711582676012,0.99532002243171,6.953282185192205e-05,0.008338634291772368,0.126074240742707,0.00015266699034771912,0.0123558484268673,0.9913263495403076
0.15,SINDy,8.713441774035938e-05,0.009334581819254647,0.9953718592607829,5.5037252019311644e-05,0.007418709592598409,0.30826232882015037,0.00014186917046276736,0.011910884537378714,0.9919398188645897
0.15,SyMANTIC,0.00010569754628292562,0.010280931197266405,0.9943858795103796,0.00011459686843063804,0.010704992687089424,-0.4403148410261897,0.00019568506147684455,0.013988747673642717,0.9888823129376708
0.2,NODE,8.321317706469756e-05,0.009122125687837103,0.9955801357856043,7.2257926241122326e-06,0.002688083448130328,0.9091823668725667,0.0001446388113134,0.012026587683686508,0.9917824639800625
0.2,SINDy,8.764094888756392e-05,0.009361674470283824,0.9953449548813327,7.366327455980969e-06,0.002714097908326258,0.9074160498100357,0.00014529810885410314,0.012053966519536346,0.9917450065283634
0.2,SyMANTIC,7.674092056079822e-05,0.008760189527675655,0.9959239094031618,1.3258928785413653e-05,0.0036412812010903047,0.8333546791699681,0.00012331352587507355,0.011104662348539624,0.9929940426679237
0.25,NODE,0.00010660163732839377,0.010324806890610293,0.9943378587545405,4.6807053665957984e-05,0.006841568070695342,0.4117038712921377,0.0001794391296536377,0.013395489153205183,0.9898053122953286
0.25,SINDy,0.0001039781449174786,0.010196967437305986,0.9944772054377554,2.2863894351168327e-05,0.004781620473350883,0.7126343258011902,0.00017001218919625487,0.013038872236365186,0.9903408962237563
0.25,SyMANTIC,0.00013769945390712952,0.011734541060779903,0.9926860996042399,7.205758440165004e-05,0.00848867388946295,0.09434167230309565,0.00023394636647292336,0.015295305373640742,0.9867085281207186
